canonical_reaction_smiles,reaction_display_label_detailed,original_reaction_type,detected_reaction_family,detection_status,transformation_class,signature_id,evidence_quality,transformation_confidence,reaction_completeness_status,product_heavy_atom_coverage,product_element_excess,partial_transformation_class,removed_fragment,installed_fragment,installed_fragment_key,fragment_source_status,fragment_source_candidates,missing_product_atom_elements,chemistry_status,condition_status,condition_stage_status,index_eligibility,admission_reasons,warnings,spectators,steric_electronic_factors
COc1ccc([C@@H](CC(=O)O)NC(=O)OC(C)(C)C)cc1.Clc1cc(Cl)c(Cl)nn1>>COc1ccc([C@@H](Cc2c(Cl)nnc(Cl)c2Cl)NC(=O)OC(C)(C)C)cc1,,Minisci,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CC(C)(C)OC(=O)NC(CC(=O)O)c1ccccc1.Clc1cc(Cl)c(Cl)nn1>>CC(C)(C)OC(=O)NC(Cc1c(Cl)nnc(Cl)c1Cl)c1ccccc1,,Minisci,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CC(CNC(=O)OC(C)(C)C)C(=O)O.Clc1cc(Cl)c(Cl)nn1>>CC(CNC(=O)OC(C)(C)C)c1c(Cl)nnc(Cl)c1Cl,,Minisci,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CC(C)(C)OC(=O)NCCCC(=O)O.N#Cc1cncc(Cl)n1>>CC(C)(C)OC(=O)NCCCc1ncc(C#N)nc1Cl,,Minisci,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CC(C)(C)OC(=O)NCCC(=O)O.Clc1ncc(Cl)c(Cl)n1>>CC(C)(C)OC(=O)NCCc1nc(Cl)nc(Cl)c1Cl,,Minisci,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
O=C(O)C(=O)c1ccccc1.c1ccc2nccnc2c1>>O=C(c1ccccc1)c1cnc2ccccc2n1,,Minisci,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CC(C)(C)C(=O)O.c1nncs1>>CC(C)(C)c1nnc(C(C)(C)C)s1,,Minisci,,unavailable,,,unresolved,0.0,incomplete,0.769231,"{""C"":3}",,,,,,,,rejected,resolved_complete,unassigned_multistage,ineligible,multistage_conditions_not_structured; suspected_missing_reactant; unaccounted_product_heavy_atoms,MISSING_REACTANT_SUSPECTED; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
O=C(O)C(=O)Nc1ccccc1.O=c1cnn(Cc2ccccc2)c(=O)n1Cc1ccccc1>>O=C(Nc1ccccc1)c1nn(Cc2ccccc2)c(=O)n(Cc2ccccc2)c1=O,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CCc1ccc(NC(=O)C(=O)O)cc1.O=c1cnn(Cc2ccccc2)c(=O)n1Cc1ccccc1>>CCc1ccc(NC(=O)c2nn(Cc3ccccc3)c(=O)n(Cc3ccccc3)c2=O)cc1,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
Cc1ccc(NC(=O)C(=O)O)cc1.O=c1cnn(Cc2ccccc2)c(=O)n1Cc1ccccc1>>Cc1ccc(NC(=O)c2nn(Cc3ccccc3)c(=O)n(Cc3ccccc3)c2=O)cc1,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
Cc1cccc(C)c1NC(=O)C(=O)O.O=c1cnn(Cc2ccccc2)c(=O)n1Cc1ccccc1>>Cc1cccc(C)c1NC(=O)c1nn(Cc2ccccc2)c(=O)n(Cc2ccccc2)c1=O,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
O=C(O)C(=O)Nc1ccc(I)cc1.O=c1cnn(Cc2ccccc2)c(=O)n1Cc1ccccc1>>O=C(Nc1ccc(I)cc1)c1nn(Cc2ccccc2)c(=O)n(Cc2ccccc2)c1=O,,Minisci,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
O=C(O)C(=O)Nc1ccc(OC(F)(F)F)cc1.O=c1cnn(Cc2ccccc2)c(=O)n1Cc1ccccc1>>O=C(Nc1ccc(OC(F)(F)F)cc1)c1nn(Cc2ccccc2)c(=O)n(Cc2ccccc2)c1=O,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
COc1cccc(NC(=O)C(=O)O)c1.O=c1cnn(Cc2ccccc2)c(=O)n1Cc1ccccc1>>COc1cccc(NC(=O)c2nn(Cc3ccccc3)c(=O)n(Cc3ccccc3)c2=O)c1,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
O=C(O)C(=O)Nc1ccc(C(F)(F)F)cc1.O=c1cnn(Cc2ccccc2)c(=O)n1Cc1ccccc1>>O=C(Nc1ccc(C(F)(F)F)cc1)c1nn(Cc2ccccc2)c(=O)n(Cc2ccccc2)c1=O,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CC(C)(C)c1ccc(NC(=O)C(=O)O)cc1.O=c1cnn(Cc2ccccc2)c(=O)n1Cc1ccccc1>>CC(C)(C)c1ccc(NC(=O)c2nn(Cc3ccccc3)c(=O)n(Cc3ccccc3)c2=O)cc1,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
O=C(O)C(=O)Nc1cccc(F)c1.O=c1cnn(Cc2ccccc2)c(=O)n1Cc1ccccc1>>O=C(Nc1cccc(F)c1)c1nn(Cc2ccccc2)c(=O)n(Cc2ccccc2)c1=O,,Minisci,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
O=C(O)C(=O)Nc1cccc(Cl)c1.O=c1cnn(Cc2ccccc2)c(=O)n1Cc1ccccc1>>O=C(Nc1cccc(Cl)c1)c1nn(Cc2ccccc2)c(=O)n(Cc2ccccc2)c1=O,,Minisci,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
O=C(O)C(=O)Nc1ccccc1F.O=c1cnn(Cc2ccccc2)c(=O)n1Cc1ccccc1>>O=C(Nc1ccccc1F)c1nn(Cc2ccccc2)c(=O)n(Cc2ccccc2)c1=O,,Minisci,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
O=C(O)C(=O)NCc1ccccc1.O=c1cnn(Cc2ccccc2)c(=O)n1Cc1ccccc1>>O=C(NCc1ccccc1)c1nn(Cc2ccccc2)c(=O)n(Cc2ccccc2)c1=O,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CN(C)C(=O)C(=O)O.O=c1cnn(Cc2ccccc2)c(=O)n1Cc1ccccc1>>CN(C)C(=O)c1nn(Cc2ccccc2)c(=O)n(Cc2ccccc2)c1=O,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CCCCCCCCNC(=O)C(=O)O.O=c1cnn(Cc2ccccc2)c(=O)n1Cc1ccccc1>>CCCCCCCCNC(=O)c1nn(Cc2ccccc2)c(=O)n(Cc2ccccc2)c1=O,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
O=C(O)C(=O)NC1CC1.O=c1cnn(Cc2ccccc2)c(=O)n1Cc1ccccc1>>O=C(NC1CC1)c1nn(Cc2ccccc2)c(=O)n(Cc2ccccc2)c1=O,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
O=C(O)C(=O)N1CCCCC1.O=c1cnn(Cc2ccccc2)c(=O)n1Cc1ccccc1>>O=C(c1nn(Cc2ccccc2)c(=O)n(Cc2ccccc2)c1=O)N1CCCCC1,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
O=C(O)C(=O)NC1CCCCC1.O=c1cnn(Cc2ccccc2)c(=O)n1Cc1ccccc1>>O=C(NC1CCCCC1)c1nn(Cc2ccccc2)c(=O)n(Cc2ccccc2)c1=O,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
O=C(O)C(=O)Nc1ccccc1.O=c1cnn(Cc2ccc(Br)cc2)c(=O)n1Cc1ccc(Br)cc1>>O=C(Nc1ccccc1)c1nn(Cc2ccc(Br)cc2)c(=O)n(Cc2ccc(Br)cc2)c1=O,,Minisci,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
O=C(O)C(=O)Nc1ccccc1.O=c1cnn(Cc2ccccc2)c(=O)n1Cc1ccc(F)cc1>>O=C(Nc1ccccc1)c1nn(Cc2ccccc2)c(=O)n(Cc2ccc(F)cc2)c1=O,,Minisci,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
Cn1c(=O)cnn(Cc2ccccc2)c1=O.O=C(O)C(=O)Nc1ccccc1>>Cn1c(=O)c(C(=O)Nc2ccccc2)nn(Cc2ccccc2)c1=O,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
Cc1ccc(Cn2ncc(=O)n(Cc3ccc(C)cc3)c2=O)cc1.O=C(O)C(=O)Nc1ccccc1>>Cc1ccc(Cn2nc(C(=O)Nc3ccccc3)c(=O)n(Cc3ccc(C)cc3)c2=O)cc1,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CCn1c(=O)cnn(Cc2ccccc2)c1=O.O=C(O)C(=O)Nc1ccccc1>>CCn1c(=O)c(C(=O)Nc2ccccc2)nn(Cc2ccccc2)c1=O,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
O=C(O)C(=O)Nc1ccccc1.O=c1cnn(Cc2ccc(Br)cc2)c(=O)n1Cc1ccccc1>>O=C(Nc1ccccc1)c1nn(Cc2ccc(Br)cc2)c(=O)n(Cc2ccccc2)c1=O,,Minisci,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CCCn1c(=O)cnn(Cc2ccccc2)c1=O.O=C(O)C(=O)Nc1ccccc1>>CCCn1c(=O)c(C(=O)Nc2ccccc2)nn(Cc2ccccc2)c1=O,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CC(C)(C)OC(=O)Cn1c(=O)cnn(Cc2ccccc2)c1=O.O=C(O)C(=O)Nc1ccccc1>>CC(C)(C)OC(=O)Cn1c(=O)c(C(=O)Nc2ccccc2)nn(Cc2ccccc2)c1=O,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CCOC(=O)Cn1c(=O)cnn(Cc2ccc(Br)cc2)c1=O.O=C(O)C(=O)Nc1ccccc1>>CCOC(=O)Cn1c(=O)c(C(=O)Nc2ccccc2)nn(Cc2ccc(Br)cc2)c1=O,,Minisci,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CCCn1ncc(=O)n(CC)c1=O.O=C(O)C(=O)Nc1ccccc1>>CCCn1nc(C(=O)Nc2ccccc2)c(=O)n(CC)c1=O,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
Cn1ncc(=O)n(C)c1=O.O=C(O)C(=O)Nc1ccccc1>>Cn1nc(C(=O)Nc2ccccc2)c(=O)n(C)c1=O,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
O=C(O)C(=O)Nc1ccccc1.O=c1cnn(Cc2ccccc2)c(=O)n1-c1ccccc1>>O=C(Nc1ccccc1)c1nn(Cc2ccccc2)c(=O)n(-c2ccccc2)c1=O,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
O=C(O)C(=O)Nc1ccc(Cl)cc1.O=c1cnn(Cc2ccccc2)c(=O)n1Cc1ccccc1>>O=C(Nc1ccc(Cl)cc1)c1nn(Cc2ccccc2)c(=O)n(Cc2ccccc2)c1=O,,Minisci,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CCCC=O.c1ccc(-c2ccc3ccccc3n2)cc1>>CCCC(=O)c1cc(-c2ccccc2)nc2ccccc12,2 × C–H → C–C; edits: C–C bond formation; C–H loss; C–H loss,Minisci,,observed_edits,generic_graph_transformation,RS2:40d2ac4ca4cd10a6563e15299efac4504ac7d1dcc9a5eb89ea9bcdb6eff00352,global_atom_correspondence,0.8,verified,1.0,,,,,,,,,review,resolved_complete,single_stage,eligible,insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P1 (R–CH=O): S=primary; E=neutral (q=+0.00) | P2 (HeteroAr–H): S=open; E=neutral (q=+0.22)
Cc1ccnc2ccccc12.O=C(O)C1CCCC1>>Cc1cc(C2CCCC2)nc2ccccc12,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
Cc1ccnc2ccccc12.O=C(O)C1CCC(F)(F)C1>>Cc1cc(C2CCC(F)(F)C2)nc2ccccc12,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
Cc1ccnc2ccccc12.O=C(O)C1CCC(F)(F)CC1>>Cc1cc(C2CCC(F)(F)CC2)nc2ccccc12,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
Cc1ccnc2ccccc12.O=C(O)C1CCCC(F)(F)CC1>>Cc1cc(C2CCCC(F)(F)CC2)nc2ccccc12,,Minisci,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
Brc1cncnc1.O=C(O)C1CCC(F)(F)C1>>FC1(F)CCC(c2ncncc2Br)C1,,Minisci,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
Brc1cncnc1.O=C(O)C1CCCCC1>>Brc1cncnc1C1CCCCC1,,Minisci,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
Cn1c(=O)cnc2ccccc21.O=Cc1ccccc1>>Cn1c(=O)c(C(=O)c2ccccc2)nc2ccccc21,2 × C–H → C–C; edits: C–C bond formation; C–H loss; C–H loss,Minisci,,observed_edits,generic_graph_transformation,RS2:5784ce62f9d9377b287f3e287701c9693586ee9c2ecccdcba186551a7d076c4c,global_atom_correspondence,0.8,verified,1.0,,,,,,,,,review,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–CH=O): S=primary; E=neutral (q=+0.00) | P2 (HeteroAr–H): S=ortho substituted, ortho=1; E=electron poor (q=+0.97)"
CCn1c(=O)cnc2ccccc21.O=Cc1ccccc1>>CCn1c(=O)c(C(=O)c2ccccc2)nc2ccccc21,2 × C–H → C–C; edits: C–C bond formation; C–H loss; C–H loss,Minisci,,observed_edits,generic_graph_transformation,RS2:5784ce62f9d9377b287f3e287701c9693586ee9c2ecccdcba186551a7d076c4c,global_atom_correspondence,0.8,verified,1.0,,,,,,,,,review,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–CH=O): S=primary; E=neutral (q=+0.00) | P2 (HeteroAr–H): S=ortho substituted, ortho=1; E=electron poor (q=+0.97)"
O=Cc1ccccc1.O=c1cnc2ccccc2n1CCC(F)(F)C(F)(F)F>>O=C(c1ccccc1)c1nc2ccccc2n(CCC(F)(F)C(F)(F)F)c1=O,2 × C–H → C–C; edits: C–C bond formation; C–H loss; C–H loss,Minisci,,observed_edits,generic_graph_transformation,RS2:5784ce62f9d9377b287f3e287701c9693586ee9c2ecccdcba186551a7d076c4c,global_atom_correspondence,0.8,verified,1.0,,,,,,,,,review,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–CH=O): S=primary; E=neutral (q=+0.00) | P2 (HeteroAr–H): S=ortho substituted, ortho=1; E=electron poor (q=+0.97)"
C#CCCn1c(=O)cnc2ccccc21.O=Cc1ccccc1>>C#CCCn1c(=O)c(C(=O)c2ccccc2)nc2ccccc21,2 × C–H → C–C; edits: C–C bond formation; C–H loss; C–H loss,Minisci,,observed_edits,generic_graph_transformation,RS2:5784ce62f9d9377b287f3e287701c9693586ee9c2ecccdcba186551a7d076c4c,global_atom_correspondence,0.8,verified,1.0,,,,,,,,,review,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–CH=O): S=primary; E=neutral (q=+0.00) | P2 (HeteroAr–H): S=ortho substituted, ortho=1; E=electron poor (q=+0.97)"
Cn1c(=O)cnc2cc(Cl)c(Cl)cc21.O=Cc1ccccc1>>Cn1c(=O)c(C(=O)c2ccccc2)nc2cc(Cl)c(Cl)cc21,2 × C–H → C–C; edits: C–C bond formation; C–H loss; C–H loss,Minisci,,observed_edits,generic_graph_transformation,RS2:5784ce62f9d9377b287f3e287701c9693586ee9c2ecccdcba186551a7d076c4c,global_atom_correspondence,0.8,verified,1.0,,,,,,,,,review,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–CH=O): S=primary; E=neutral (q=+0.00) | P2 (HeteroAr–H): S=ortho substituted, ortho=1; E=electron poor (q=+0.97)"
Cn1c(=O)cnc2cc(F)c(F)cc21.O=Cc1ccccc1>>Cn1c(=O)c(C(=O)c2ccccc2)nc2cc(F)c(F)cc21,2 × C–H → C–C; edits: C–C bond formation; C–H loss; C–H loss,Minisci,,observed_edits,generic_graph_transformation,RS2:5784ce62f9d9377b287f3e287701c9693586ee9c2ecccdcba186551a7d076c4c,global_atom_correspondence,0.8,verified,1.0,,,,,,,,,review,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–CH=O): S=primary; E=neutral (q=+0.00) | P2 (HeteroAr–H): S=ortho substituted, ortho=1; E=electron poor (q=+0.97)"
O=Cc1ccccc1.O=c1cnc2ccccc2n1-c1ccccc1>>O=C(c1ccccc1)c1nc2ccccc2n(-c2ccccc2)c1=O,2 × C–H → C–C; edits: C–C bond formation; C–H loss; C–H loss,Minisci,,observed_edits,generic_graph_transformation,RS2:5784ce62f9d9377b287f3e287701c9693586ee9c2ecccdcba186551a7d076c4c,global_atom_correspondence,0.8,verified,1.0,,,,,,,,,review,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–CH=O): S=primary; E=neutral (q=+0.00) | P2 (HeteroAr–H): S=ortho substituted, ortho=1; E=electron poor (q=+0.97)"
Cc1cc2nccnc2cc1C.O=Cc1ccccc1>>Cc1cc2ncc(C(=O)c3ccccc3)nc2cc1C,2 × C–H → C–C; edits: C–C bond formation; C–H loss; C–H loss,Minisci,,observed_edits,generic_graph_transformation,RS2:2c1b0e242cdc43276a81b9fc9fb08232e33eaa52dc3e13126551bd37ad19c725,global_atom_correspondence,0.8,verified,1.0,,,,,,,,,review,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P1 (R–CH=O): S=primary; E=neutral (q=+0.00) | P2 (HeteroAr–H): S=open; E=electron poor (q=+0.97)
Clc1cc2nccnc2cc1Cl.O=Cc1ccccc1>>O=C(c1ccccc1)c1cnc2cc(Cl)c(Cl)cc2n1,2 × C–H → C–C; edits: C–C bond formation; C–H loss; C–H loss,Minisci,,observed_edits,generic_graph_transformation,RS2:2c1b0e242cdc43276a81b9fc9fb08232e33eaa52dc3e13126551bd37ad19c725,global_atom_correspondence,0.8,verified,1.0,,,,,,,,,review,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P1 (R–CH=O): S=primary; E=neutral (q=+0.00) | P2 (HeteroAr–H): S=open; E=electron poor (q=+0.97)
Cn1c(=O)cnc2ccccc21.O=CC1CCCCC1>>Cn1c(=O)c(C(=O)C2CCCCC2)nc2ccccc21,2 × C–H → C–C; edits: C–C bond formation; C–H loss; C–H loss,Minisci,,observed_edits,generic_graph_transformation,RS2:bb0d843335c7de9acdf6339cbcc69c4c0aae1bbb07a37ebf428af88dbc32fef2,global_atom_correspondence,0.8,verified,1.0,,,,,,,,,review,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–CH=O): S=primary; E=neutral (q=+0.00) | P2 (HeteroAr–H): S=ortho substituted, ortho=1; E=electron poor (q=+0.97)"
