canonical_reaction_smiles,reaction_display_label_detailed,original_reaction_type,detected_reaction_family,detection_status,transformation_class,signature_id,evidence_quality,transformation_confidence,stereochemical_changes,reaction_completeness_status,product_heavy_atom_coverage,product_element_excess,partial_transformation_class,removed_fragment,installed_fragment,installed_fragment_key,fragment_source_status,fragment_source_candidates,missing_product_atom_elements,chemistry_status,condition_status,condition_stage_status,index_eligibility,admission_reasons,warnings,spectators,reactivity_profile
COC(=O)c1ccccc1N.O=Cc1ccncc1>>COC(=O)c1ccccc1NCc1ccncc1,HeteroAr–CH=O + Ar–NH₂ → HeteroAr–CH₂–NH–Ar; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:dbcdba4923fb410e0e0c90d2df85d8c30b19a17deb4af81ddfcbc65f92a1361e,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,CO₂R [ester] (d=2); HetAr–N [heteroaryl nitrogen] (d=3),"amine partner: primary N, aryl delocalized; access moderate; lone-pair availability medium; primary N-H2; lone pair aryl delocalized/medium; potential catalyst coordination | carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor"
CC(C)(C=O)CO.COc1cccc([C@@H](O)c2cc(Cl)ccc2N)c1OC>>COc1cccc([C@@H](O)c2cc(Cl)ccc2NCC(C)(C)CO)c1OC,R–CH=O + Ar–NH₂ → R–CH₂–NH–Ar; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:2621bde8e6913cd985da8ca6a1973899bf2b569e72828a1fb4905161024adb39,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,Ar–X [aryl halide] (d=3); 2× R–OH [alcohol] (d=1/2); 2× R–O–R [ether] (d=5/6),"carbonyl partner: aldehyde; access moderate; carbonyl activation slightly poor | amine partner: primary N, aryl delocalized; access moderate; lone-pair availability medium; primary N-H2; lone pair aryl delocalized/medium; potential catalyst coordination"
N#Cc1ccc(C=O)s1.NCc1ccc(Cl)cc1.O=Cc1cccnc1>>N#Cc1ccc(CN(Cc2ccc(Cl)cc2)Cc2cccnc2)s1,2 × C=O + 2 × N–H → 2 × C–H + 2 × C–N; edits: C=O bond cleavage; C=O bond cleavage; C–N bond formation; C–N bond formation; H gain at C; H gain at C; N–H loss; N–H loss,Reductive_amination,,observed_edits,generic_graph_transformation,RS3:6cf7abc479cedc1a4ea355e0e070f0c2b96482ae62baad5b4dc9b08603b8040e,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,resolved_complete,unassigned_multistage,eligible,insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–NH₂): primary N, localized, attached Alkyl: primary; access moderate; lone-pair availability high; primary N-H2; lone pair amine like/high; potential catalyst coordination | P2 (R–CH=O): aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor; potential catalyst coordination | P3 (R–CH=O): aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor"
CN(C(=O)OC(C)(C)C)c1ccc(N)cc1.O=Cc1ccccn1>>CN(C(=O)OC(C)(C)C)c1ccc(NCc2ccccn2)cc1,HeteroAr–CH=O + Ar–NH₂ → HeteroAr–CH₂–NH–Ar; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:8d7db15f73f5cad37f77aff38f4d890887a28a60c2c1c55473b7833627ef599c,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,HetAr–N [heteroaryl nitrogen] (d=1); NCO₂R [carbamate] (d=4),"carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation electron poor; potential catalyst coordination | amine partner: primary N, aryl delocalized; access moderate; lone-pair availability medium; primary N-H2; lone pair aryl delocalized/medium; potential catalyst coordination"
CNC(=O)c1ccc(N2CCNCC2)c(Cl)c1.Cc1cc(C=O)cc2c1OC(C)C(=O)N2>>CNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(Cl)c1,Ar–CH=O + R¹R²–NH → Ar–CH₂–NR¹R²; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:f7b5f1c44a1f272347a8a66247312aec6007548fc4cea8e47c301fdc010649ad,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,Ar–X [aryl halide] (d=5); 2× CONR₂ [amide] (d=3/8); R₃N [tertiary amine] (d=3); R–O–R [ether] (d=4),"amine partner: secondary N, localized, attached Alkyl: primary; access hindered; lone-pair availability high; secondary N-H; lone pair amine like/high; potential catalyst coordination | carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor"
C=O.COc1ccc(O)c(C=O)c1.Nc1ccc2oc(-c3ccccc3)cc(=O)c2c1>>COc1ccc2c(c1)CN(c1ccc3oc(-c4ccccc4)cc(=O)c3c1)CO2,,Reductive_amination,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,unresolved,,,,,,,,,,review,resolved_complete,unassigned_multistage,review_only,missing_verified_reaction_signature; missing_yield; multistage_conditions_not_structured; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CCCC[C@](CC=O)(NC(=O)OC(C)(C)C)C(=O)OC.COC(=O)CN.Cl>>CCCC[C@@]1(NC(=O)OC(C)(C)C)CCN(CC(=O)OC)C1=O,C=O + C–O + 2 × N–H → C–H + 2 × C–N; edits: C=O bond cleavage; C–O bond cleavage; C–N bond formation; C–N bond formation; H gain at C; N–H loss; N–H loss,Reductive_amination,,observed_edits,generic_graph_transformation,RS3:dac9eb64a425fc4bd010c7e73bc59506a92b74917954c777ca4b185725085e9e,global_atom_correspondence,0.8,atom: R→R (retained),verified,1.0,,,,,,,,,review,resolved_complete,unassigned_multistage,eligible,insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–NH₂): primary N, localized, attached Alkyl: primary; access moderate; lone-pair availability high; primary N-H2; lone pair amine like/high; potential catalyst coordination | P3 (R–C(O)OR + R–CH=O): ester or acid; access moderate; carbonyl activation slightly poor"
CNC.CO.O=Cc1ccc(O)c(C(=O)O)c1>>COC(=O)c1cc(CN(C)C)ccc1O,,Reductive_amination,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,unresolved,,,,,,,,,,review,resolved_complete,unassigned_multistage,review_only,missing_verified_reaction_signature; missing_yield; multistage_conditions_not_structured; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CCCC(=O)Cl.NCCc1cccs1>>CCCC1NCCc2sccc21,C=O + C–Cl + C–H + N–H → C–C + C–H + C–N; edits: C=O bond cleavage; C–Cl bond cleavage; C–C bond formation; C–N bond formation; C–H loss; H gain at C; N–H loss,Reductive_amination,,observed_edits,generic_graph_transformation,RS3:371274453ea6de9c5728db09d25efac0eb6e37b655352f515314188ca0b0971b,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,resolved_complete,unassigned_multistage,eligible,insufficient_edit_evidence; missing_yield; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–C(O)Cl): acyl halide; access open; carbonyl activation electron poor | P2 (R–NH₂ + HeteroAr–H): primary N, localized, attached Alkyl: primary; access moderate; lone-pair availability high; primary N-H2; lone pair amine like/high; potential catalyst coordination"
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NCCCc1ccccc1.O=Cc1ccc(/C=C/C(=O)O)cc1>>CC(C)(C)OC(=O)N(CCCc1ccccc1)Cc1ccc(/C=C/C(=O)O)cc1,C=O + C–O + 2 × N–H → C–H + 2 × C–N; edits: C=O bond cleavage; C–O bond cleavage; C–N bond formation; C–N bond formation; H gain at C; N–H loss; N–H loss,Reductive_amination,,observed_edits,generic_graph_transformation,RS3:094dedc9c270bd8265d50345438eabf8567b5def597724ece1abf31df4f6b28f,global_atom_correspondence,0.8,bond: E→E (retained),verified,1.0,,,,,,,,,review,resolved_complete,unassigned_multistage,eligible,insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–NH₂): primary N, localized, attached Alkyl: primary; access open; lone-pair availability high; primary N-H2; lone pair amine like/high; potential catalyst coordination | P2 (R–CH=O): aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor | P3 (O–C(O)OR + O–C(O)OR): anhydride; access moderate; carbonyl activation electron poor"
C[C@H](CO)NCc1ccccc1.O=Cc1n[nH]cc1Br>>C[C@H](CO)N(Cc1ccccc1)Cc1n[nH]cc1Br,HeteroAr–CH=O + R¹R²–NH → HeteroAr–CH₂–NR¹R²; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:6fda190f391aa43604ab2d5eb15dfb1010bc646fb4c98abf0a4f681ed15e877d,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,Ar–X [aryl halide] (d=1); HetAr–N [heteroaryl nitrogen] (d=1); HetAr–NH [pyrrolic nitrogen] (d=2); R–OH [alcohol] (d=2),"amine partner: secondary N, localized, attached Alkyl: primary, Alkyl: secondary; access hindered; lone-pair availability high; secondary N-H; lone pair amine like/high; potential catalyst coordination | carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation electron poor; potential catalyst coordination"
COc1cc(C=O)cc(OC)c1OC.Nc1ccc(C2=NNC(=O)CC2)cc1>>COc1cc(CNc2ccc(C3=NNC(=O)CC3)cc2)cc(OC)c1OC,Ar¹–CH=O + Ar²–NH₂ → Ar¹–CH₂–NH–Ar²; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:28d44040d9c64e1bfcac2e11881d6c7950021dd880697e28e636c1aa2ae444ea,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,C=N [imine] (d=4); CONR₂ [amide] (d=6); 3× R–O–R [ether] (d=3/4),"carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor | amine partner: primary N, aryl delocalized; access moderate; lone-pair availability medium; primary N-H2; lone pair aryl delocalized/medium; potential catalyst coordination"
CN(CCCN)CCCN.CN1c2cccnc2N(C)c2nc(C=O)ccc21>>CN(CCCNCc1ccc2c(n1)N(C)c1ncccc1N2C)CCCNCc1ccc2c(n1)N(C)c1ncccc1N2C,,Reductive_amination,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,incomplete,0.613636,"{""C"":13,""N"":4}",,,,,,,,rejected,resolved_complete,unassigned_multistage,ineligible,insufficient_reactant_multiplicity; multistage_conditions_not_structured; unaccounted_product_heavy_atoms,INSUFFICIENT_REACTANT_MULTIPLICITY; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
COP(=O)(OC)C(F)C/C=C(\C)CC/C=C(\C)C=O.Nc1ccccc1>>COP(=O)(OC)C(F)C/C=C(\C)CC/C=C(\C)CNc1ccccc1,Alkenyl–CH=O + Ar–NH₂ → Alkenyl–CH₂–NH–Ar; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:9c33e68060ba1708b5d8f2253a857330ea4e130bfae71d61ec632f3d7b710f95,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,C=C [alkene] (d=4); P(O)(OR)₂ [phosphonate] (d=7),"amine partner: primary N, aryl delocalized; access moderate; lone-pair availability medium; primary N-H2; lone pair aryl delocalized/medium; potential catalyst coordination | carbonyl partner: aldehyde; access moderate; carbonyl activation slightly poor"
CC=O.COc1ccccc1CNCCCCCCNC(=O)OCc1ccccc1.Cl>>CCN(CCCCCCNC(=O)OCc1ccccc1)Cc1ccccc1OC,R¹–CH=O + R²R³–NH → R¹–CH₂–NR²R³; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:09242be23346201c48938ec3bb1312535ba2be4817cd0a799ad00003f17ee3d0,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,NCO₂R [carbamate] (d=7); R–O–R [ether] (d=4),"carbonyl partner: aldehyde; access open; carbonyl activation slightly poor | amine partner: secondary N, localized, attached Alkyl: primary; access hindered; lone-pair availability high; secondary N-H; lone pair amine like/high; potential catalyst coordination"
Cc1n[nH]cc1C=O.FC1(F)COC2(CCNCC2)c2sc(Cl)cc21>>Cc1n[nH]cc1CN1CCC2(CC1)OCC(F)(F)c1cc(Cl)sc12,HeteroAr–CH=O + R¹R²–NH → HeteroAr–CH₂–NR¹R²; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:ab179587acbf4bc2b881afcf67ad50d4cf9d57ac133d2a5e05c99edbd2b4bf7e,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,Ar–X [aryl halide] (d=6); HetAr–N [heteroaryl nitrogen] (d=2); HetAr–NH [pyrrolic nitrogen] (d=2); HetAr–S [heteroaryl sulfur] (d=5); R–O–R [ether] (d=4),"carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor; potential catalyst coordination | amine partner: secondary N, localized, attached Alkyl: primary; access severe; lone-pair availability high; secondary N-H; lone pair amine like/high; potential catalyst coordination"
CN(CCN)Cc1ccccc1.O=C(C1CC1)C1CC1>>CN(CCNC(C1CC1)C1CC1)Cc1ccccc1,R¹–C(R²)=O + R³–NH₂ → R¹–CH(R²)–NH–R³; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:0b29f30e313c7055b0bb0ce5572b1f1df9a87c83de3d6abce46fc81dc7f76152,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,R₃N [tertiary amine] (d=2),"carbonyl partner: ketone; access moderate; carbonyl activation slightly poor | amine partner: primary N, localized, attached Alkyl: primary; access moderate; lone-pair availability high; primary N-H2; lone pair amine like/high; potential catalyst coordination"
COC(=O)[C@@H]1CCC[C@@H]1N.O=C1CCCC1>>COC(=O)[C@H]1CCC[C@H]1NC1CCCC1,,Reductive_amination,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,unresolved,,,,,,,,,,review,resolved_complete,single_stage,review_only,missing_verified_reaction_signature; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
C=O.Cc1cc(C)c(O)c(C=O)c1.Nc1ccc2c(=O)cc(-c3ccccc3)oc2c1>>Cc1cc(C)c2c(c1)CN(c1ccc3c(=O)cc(-c4ccccc4)oc3c1)CO2,,Reductive_amination,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,unresolved,,,,,,,,,,review,resolved_complete,unassigned_multistage,review_only,missing_verified_reaction_signature; missing_yield; multistage_conditions_not_structured; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
COc1ccc2ncc(F)c(C[C@H](O)[C@@H]3CC[C@@H](N)CO3)c2n1.O=Cc1cc2c(cn1)OCCS2>>COc1ccc2ncc(F)c(C[C@H](O)[C@@H]3CC[C@@H](NCc4cc5c(cn4)OCCS5)CO3)c2n1,HeteroAr–CH=O + R–NH₂ → HeteroAr–CH₂–NH–R; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:e13c6ecc291768c76bb52b54cc6c0f54e90ee6df163dae723ab3eb08a5f4cade,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,Ar–X [aryl halide] (d=7); 3× HetAr–N [heteroaryl nitrogen] (d=1/8/9); R–OH [alcohol] (d=4); 3× R–O–R [ether] (d=2/4/10),"carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation electron poor; potential catalyst coordination | amine partner: primary N, localized, attached Alkyl: secondary; access moderate; lone-pair availability high; primary N-H2; lone pair amine like/high; potential catalyst coordination"
CCCCNc1nc2ccc(C=O)cc2n1Cc1nc(C)ccc1O.Cc1cc(C)cc(N)c1.Cl>>CCCCNc1nc2ccc(CNc3cc(C)cc(C)c3)cc2n1Cc1nc(C)ccc1O,HeteroAr–CH=O + Ar–NH₂ → HeteroAr–CH₂–NH–Ar; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:2798adc367bbeb07e629cfc767e136daaef8639915c9981062b15fa09ddb84b8,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,Ar–OH [phenol] (d=6); 2× HetAr–N [heteroaryl nitrogen] (d=4/6); R₂NH [secondary amine] (d=5),"amine partner: primary N, aryl delocalized; access moderate; lone-pair availability medium; primary N-H2; lone pair aryl delocalized/medium; potential catalyst coordination | carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor"
COC(=O)C[C@H](OCC=O)C(=O)OC.NCCc1ccccc1>>COC(=O)C[C@@H]1OCCN(CCc2ccccc2)C1=O,C=O + C–O + 2 × N–H → C–H + 2 × C–N; edits: C=O bond cleavage; C–O bond cleavage; C–N bond formation; C–N bond formation; H gain at C; N–H loss; N–H loss,Reductive_amination,,observed_edits,generic_graph_transformation,RS3:5015d22cef1645a34278ea1293b12e1bf31ae83338e118be9a9c65f42f46e657,global_atom_correspondence,0.8,atom: S→S (retained),verified,1.0,,,,,,,,,review,resolved_complete,unassigned_multistage,eligible,insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–NH₂): primary N, localized, attached Alkyl: primary; access moderate; lone-pair availability high; primary N-H2; lone pair amine like/high; potential catalyst coordination | P2 (R–C(O)OR + R–CH=O): ester or acid; access moderate; carbonyl activation slightly poor"
COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](N)CC2.Cc1ccc(C=O)cc1>>COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NCc1ccc(C)cc1)CC2,Ar–CH=O + R–NH₂ → Ar–CH₂–NH–R; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:7ca8a9e939d71aae4a25f805e3bdd9c11476466b08f60dc6a945fe547a4fa59b,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,3× R–O–R [ether] (d=5/6),"carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor | amine partner: primary N, localized, attached Alkyl: secondary; access moderate; lone-pair availability high; primary N-H2; lone pair amine like/high; potential catalyst coordination"
CC(C)C=O.COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](N)CC2>>COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NCC(C)C)CC2,R¹–CH=O + R²–NH₂ → R¹–CH₂–NH–R²; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:60ec553a2ab002302a24ccce47c4f51d9d463cface57b2e65b8d60a592af977d,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,3× R–O–R [ether] (d=5/6),"carbonyl partner: aldehyde; access open; carbonyl activation slightly poor | amine partner: primary N, localized, attached Alkyl: secondary; access moderate; lone-pair availability high; primary N-H2; lone pair amine like/high; potential catalyst coordination"
CC(=O)c1ccc(Cl)c(Cl)c1.NNC(=O)c1ccccc1>>C[C@H](NNC(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1,C=O + N–H → C–H + C–N; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,,generic_pattern,substitution,RS3:e7410ac13056dc013fce387e21cccc568c929cc57351850e9102a9a0831459b3,global_atom_correspondence,0.8,atom: ∅→S (created),verified,1.0,,,,,,,,,review,resolved_complete,unassigned_multistage,eligible,insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (N–NH₂): primary N, localized; access moderate; lone-pair availability high; primary N-H2; lone pair amine like/high; potential catalyst coordination | P2 (R₂C=O): ketone, aryl conjugated; access moderate; carbonyl activation slightly poor"
